sonde1	sonde2	date	foF2_corr	foF2_n_hours	foF2_total_time_points	year
IC437	JJ433	2017-12-08	0.802829100761695	16	49	2017
IC437	JJ433	2017-12-09	0.651288874141043	18	50	2017
IC437	JJ433	2017-12-10	0.774311662293679	15	45	2017
IC437	JJ433	2017-12-11	0.776814829628484	22	63	2017
IC437	JJ433	2017-12-12	0.557440159626009	19	54	2017
IC437	JJ433	2017-12-13	0.833465358919201	20	61	2017
IC437	JJ433	2017-12-14	0.576416166869502	19	57	2017
IC437	JJ433	2017-12-15	-0.137635676871819	15	44	2017
IC437	JJ433	2017-12-16	0.809515595390832	21	65	2017
IC437	JJ433	2017-12-17	0.859883432461753	17	47	2017
IC437	JJ433	2017-12-18	0.650498888021806	18	51	2017
IC437	JJ433	2017-12-19	0.339155726319585	14	43	2017
IC437	JJ433	2017-12-20	0.502308215978105	18	52	2017
IC437	JJ433	2017-12-21	0.505502174915613	16	48	2017
IC437	JJ433	2017-12-22	0.885573406416801	18	51	2017
IC437	JJ433	2017-12-23	0.596198544514983	18	48	2017
IC437	JJ433	2017-12-24	0.075472118223575	15	46	2017
IC437	JJ433	2017-12-25	0.531128043594421	17	49	2017
IC437	JJ433	2017-12-26	0.605232751845051	19	58	2017
IC437	JJ433	2017-12-27	0.882468074488984	15	47	2017
IC437	JJ433	2017-12-28	0.764077081410266	17	45	2017
IC437	JJ433	2017-12-29	0.625901391960888	16	39	2017
IC437	JJ433	2017-12-30	0.762434355418122	17	44	2017
IC437	JJ433	2017-12-31	0.616641722014703	17	45	2017
IC437	JJ433	2018-01-01	0.78982713081045	20	53	2018
IC437	JJ433	2018-01-02	0.583643065957388	15	46	2018
IC437	JJ433	2018-01-03	0.794492991594894	15	45	2018
IC437	JJ433	2018-01-04	0.532691047544253	9	30	2018
IC437	JJ433	2017-07-15	0.69209575060984	11	23	2017
IC437	JJ433	2017-07-16	0.731529437561449	16	42	2017
IC437	JJ433	2017-07-17	0.427987050963389	17	49	2017
IC437	JJ433	2017-07-18	0.768883513404234	20	55	2017
IC437	JJ433	2017-07-19	0.566609011700282	21	64	2017
IC437	JJ433	2017-07-20	0.86882464225529	20	64	2017
IC437	JJ433	2017-07-21	0.834411161852064	23	63	2017
IC437	JJ433	2017-07-22	-0.159017188684141	16	39	2017
IC437	JJ433	2017-07-23	0.641144748437612	20	56	2017
IC437	JJ433	2017-07-24	0.76302716374692	17	52	2017
IC437	JJ433	2017-07-25	0.662642012487693	12	33	2017
IC437	JJ433	2017-07-26	0.629916022085346	22	67	2017
IC437	JJ433	2017-07-27	0.929929189482619	23	67	2017
IC437	JJ433	2017-07-28	0.81240249212392	21	62	2017
IC437	JJ433	2017-07-29	0.917825221492819	24	83	2017
IC437	JJ433	2017-07-30	0.844338118240111	18	54	2017
IC437	JJ433	2017-07-31	0.490773022906191	20	60	2017
IC437	JJ433	2017-08-01	0.727221053960924	22	72	2017
IC437	JJ433	2017-08-02	0.913190152721505	24	76	2017
IC437	JJ433	2017-08-03	0.736114295577192	20	64	2017
IC437	JJ433	2017-08-04	0.756822536523257	23	77	2017
IC437	JJ433	2017-08-05	-0.994032495843376	3	3	2017
IC437	JJ433	2017-08-06	0.621440857809456	15	41	2017
IC437	JJ433	2017-08-07	0.534157099455222	16	52	2017
IC437	JJ433	2017-08-08	0.558186307130559	23	69	2017
IC437	JJ433	2017-08-09	0.928052778132968	24	83	2017
IC437	JJ433	2017-08-10	0.664745183271065	20	54	2017
IC437	JJ433	2017-08-11	0.887455945388683	23	67	2017
IC437	JJ433	2017-08-12	0.598605070523686	20	67	2017
IC437	JJ433	2017-08-13	0.51783833414413	21	66	2017
IC437	JJ433	2017-08-14	0.754277017596527	23	58	2017
IC437	JJ433	2017-08-15	0.857690129223875	21	75	2017
IC437	JJ433	2017-08-16	0.868580038027547	19	50	2017
IC437	JJ433	2017-08-17	0.73400142728629	22	79	2017
IC437	JJ433	2017-08-18	0.91726237171826	14	43	2017
IC437	JJ433	2017-08-19	0.774056149443953	18	53	2017
IC437	JJ433	2017-08-20	0.900650595951919	23	78	2017
IC437	JJ433	2017-08-21	0.815525962362558	21	60	2017
IC437	JJ433	2017-08-22	0.743025975591988	20	52	2017
IC437	JJ433	2017-08-23	0.594352489084598	19	57	2017
IC437	JJ433	2017-08-24	0.758979205919774	20	69	2017
IC437	JJ433	2017-08-25	0.933250649104495	24	95	2017
IC437	JJ433	2017-08-26	0.913478569928212	24	93	2017
IC437	JJ433	2017-08-27	0.916007156841739	23	77	2017
IC437	JJ433	2017-08-28	0.943044091561267	24	95	2017
IC437	JJ433	2017-08-29	0.704556313032152	24	69	2017
IC437	JJ433	2017-08-30	0.790534309504462	24	80	2017
IC437	JJ433	2017-08-31	0.967656026071246	24	93	2017
IC437	JJ433	2017-09-01	0.829891434571918	24	89	2017
IC437	JJ433	2017-09-02	0.918554486022549	18	53	2017
IC437	JJ433	2017-09-03	0.844350058420919	24	84	2017
IC437	JJ433	2017-09-04	0.699014919094892	23	81	2017
IC437	JJ433	2017-09-05	0.949455986767747	24	90	2017
IC437	JJ433	2017-09-06	0.881234185177767	24	96	2017
IC437	JJ433	2017-09-07	0.928160398275754	24	95	2017
IC437	JJ433	2017-09-08	0.89400779713787	22	69	2017
IC437	JJ433	2017-09-09	0.326295002993303	22	50	2017
IC437	JJ433	2017-09-10	0.631514178378534	22	67	2017
IC437	JJ433	2017-09-11	0.6948910694413	18	59	2017
IC437	JJ433	2017-09-12	0.446273949762318	21	69	2017
IC437	JJ433	2017-09-13	0.7540769796335	20	67	2017
IC437	JJ433	2017-09-14	0.594173926374446	22	71	2017
IC437	JJ433	2017-09-15	0.46436975901464	20	64	2017
IC437	JJ433	2017-09-16	0.848854448915994	23	68	2017
IC437	JJ433	2017-09-17	0.760982098867896	16	55	2017
IC437	JJ433	2017-09-18	0.694129518869101	21	68	2017
IC437	JJ433	2017-09-19	0.191336147486157	23	59	2017
IC437	JJ433	2017-09-20	0.08310393939236	21	64	2017
IC437	JJ433	2017-09-21	0.795015337319996	17	57	2017
IC437	JJ433	2017-09-22	0.704605632527703	18	58	2017
IC437	JJ433	2017-09-23	0.78373801971886	20	63	2017
IC437	JJ433	2017-09-24	0.619751400705608	17	54	2017
IC437	JJ433	2017-09-25	0.280892461266105	5	17	2017
GA762	EI764	2017-01-04	0.704700435663206	6	11	2017
GA762	EI764	2017-01-05	0.030536852263464	3	9	2017
GA762	EI764	2017-01-06	0.661058139494434	4	8	2017
GA762	EI764	2017-01-07	0.606986012563569	2	6	2017
GA762	EI764	2017-01-08	0.484872850735046	3	5	2017
GA762	EI764	2017-01-09	0.843355469752446	6	18	2017
GA762	EI764	2017-01-10	0.835950146489255	6	20	2017
GA762	EI764	2017-01-11	0.9353793784768	6	19	2017
GA762	EI764	2017-01-12	0.934382922314455	10	27	2017
GA762	EI764	2017-01-13	0.946939188542921	10	32	2017
GA762	EI764	2017-01-14	0.936271140647747	9	28	2017
GA762	EI764	2017-01-15	0.877187193169887	8	22	2017
GA762	EI764	2017-01-16	0.917326452956272	10	30	2017
GA762	EI764	2017-01-17	0.912717650012251	10	31	2017
GA762	EI764	2017-01-18	0.892658712959987	7	19	2017
GA762	EI764	2017-01-19	0.925020776080822	9	27	2017
GA762	EI764	2017-01-20	0.952205772253673	11	29	2017
GA762	EI764	2017-01-21	0.878944757390346	7	17	2017
GA762	EI764	2017-01-22	0.953446496008023	9	25	2017
GA762	EI764	2017-01-23	0.944076571205581	8	19	2017
GA762	EI764	2017-01-24	0.909269912113548	9	27	2017
GA762	EI764	2017-01-25	0.9226134877707	10	32	2017
GA762	EI764	2017-01-26	0.951538350694693	11	23	2017
GA762	EI764	2017-01-27	0.969374404626373	10	30	2017
GA762	EI764	2017-01-28	0.947564903206212	10	28	2017
GA762	EI764	2017-01-29	0.968224104460872	10	34	2017
GA762	EI764	2017-01-30	0.958384943078748	11	36	2017
GA762	EI764	2017-01-31	0.975109700887814	5	12	2017
GA762	EI764	2017-02-01	0.938636251473147	5	7	2017
GA762	EI764	2017-02-02	-0.844687784516085	2	3	2017
GA762	EI764	2017-02-03	0.995197146831115	2	3	2017
GA762	EI764	2017-02-04	0.985402576514694	8	19	2017
GA762	EI764	2017-02-05	0.975100322892027	5	9	2017
GA762	EI764	2017-02-06	0.66781029573053	8	18	2017
GA762	EI764	2017-02-07	0.966950656971066	9	25	2017
GA762	EI764	2017-02-08	0.96370905629842	12	40	2017
GA762	EI764	2017-02-09	0.956424069230762	11	34	2017
GA762	EI764	2017-02-10	0.979219128292752	11	39	2017
GA762	EI764	2017-02-11	0.592595606895232	11	32	2017
GA762	EI764	2017-02-12	0.977922132457238	10	28	2017
GA762	EI764	2017-02-13	0.945937142018628	13	43	2017
GA762	EI764	2017-02-14	0.940873037794129	13	44	2017
GA762	EI764	2017-02-15	0.955822656796466	11	35	2017
GA762	EI764	2017-02-16	0.958247568319341	12	36	2017
GA762	EI764	2017-02-17	0.686094105220434	12	38	2017
GA762	EI764	2017-02-18	0.959769056026425	8	22	2017
GA762	EI764	2017-02-19	0.912410930508797	10	30	2017
GA762	EI764	2017-02-20	0.937525512436892	4	10	2017
GA762	EI764	2017-02-21	0.656872633897912	10	28	2017
GA762	EI764	2017-02-22	0.951625941247821	14	33	2017
GA762	EI764	2017-02-23	0.850575807135382	12	29	2017
GA762	EI764	2017-02-24	0.775309329123148	15	34	2017
GA762	EI764	2017-02-25	0.950372579303561	13	43	2017
GA762	EI764	2017-02-26	0.972631365539344	13	47	2017
GA762	EI764	2017-02-27	0.977082186973344	17	49	2017
GA762	EI764	2017-02-28	0.902119437995362	12	36	2017
GA762	EI764	2017-03-01	0.692378537428017	8	19	2017
GA762	EI764	2017-03-02	0.982324972377114	2	4	2017
GA762	EI764	2017-03-03	0.968060438068454	8	21	2017
GA762	EI764	2017-03-04	0.981524265901075	6	10	2017
GA762	EI764	2017-03-05	-0.992456373617079	1	3	2017
GA762	EI764	2017-03-06	0.97762390522796	3	4	2017
GA762	EI764	2017-03-07	0.921377805225978	4	6	2017
GA762	EI764	2017-03-08	0.969619311110488	9	16	2017
GA762	EI764	2017-03-09	0.743265143295436	7	18	2017
GA762	EI764	2017-03-10	0.439474710887843	12	40	2017
GA762	EI764	2017-03-11	0.897362322594003	13	43	2017
GA762	EI764	2017-03-12	0.872186481676903	10	30	2017
GA762	EI764	2017-03-13	0.699712713788357	15	48	2017
GA762	EI764	2017-03-14	0.976866650108269	16	52	2017
GA762	EI764	2017-03-15	0.958624901390237	17	53	2017
GA762	EI764	2017-03-16	0.870561543990087	15	51	2017
GA762	EI764	2017-03-17	0.92513842774886	15	47	2017
GA762	EI764	2017-03-18	0.968917360184813	15	54	2017
GA762	EI764	2017-03-19	0.952083949611098	17	60	2017
GA762	EI764	2017-03-20	0.961946659922479	19	60	2017
GA762	EI764	2017-03-21	0.919592682197898	8	25	2017
GA762	EI764	2017-03-22	0.861246405019257	6	10	2017
GA762	EI764	2017-03-23	-0.069248372546647	13	34	2017
GA762	EI764	2017-03-24	0.958903569141929	16	51	2017
GA762	EI764	2017-03-25	0.925113289481306	16	57	2017
GA762	EI764	2017-03-26	0.974997487881713	18	65	2017
GA762	EI764	2017-03-27	0.486317308837443	5	16	2017
GA762	EI764	2017-03-28	0.853679127539591	6	12	2017
GA762	EI764	2017-03-29	0.874679101029859	5	12	2017
GA762	EI764	2017-03-30	0.932240747955677	6	9	2017
GA762	EI764	2017-03-31	-1	1	2	2017
GA762	EI764	2017-04-01	0.912248293800997	2	4	2017
GA762	EI764	2017-04-02	0.843256397187603	10	16	2017
GA762	EI764	2017-04-03	0.947366160816331	18	60	2017
GA762	EI764	2017-04-04	0.865533099333742	13	36	2017
RO041	PQ052	2016-11-29	0.894983143266066	24	86	2016
RO041	PQ052	2016-11-30	0.930010682283732	24	91	2016
RO041	PQ052	2016-12-01	0.900279838342386	24	88	2016
RO041	PQ052	2016-12-02	0.841686042564935	24	82	2016
RO041	PQ052	2016-12-03	0.824408340164493	24	82	2016
RO041	PQ052	2016-12-04	0.72117338663998	24	88	2016
RO041	PQ052	2016-12-05	0.901079902925841	22	79	2016
RO041	PQ052	2016-12-06	0.847370720481886	23	82	2016
RO041	PQ052	2016-12-07	0.902670240957992	24	88	2016
RO041	PQ052	2016-12-08	0.895174159841878	24	92	2016
RO041	PQ052	2016-12-09	0.877264339209019	24	80	2016
RO041	PQ052	2016-12-10	0.907255962989394	23	77	2016
RO041	PQ052	2016-12-11	0.931069507340559	24	87	2016
RO041	PQ052	2016-12-12	0.868922864663968	24	80	2016
RO041	PQ052	2016-12-13	0.828677812873213	24	89	2016
RO041	PQ052	2016-12-14	0.836943908212416	24	83	2016
RO041	PQ052	2016-12-15	0.881389789165096	24	81	2016
RO041	PQ052	2016-12-16	0.889947187781121	24	92	2016
RO041	PQ052	2016-12-17	0.911068528420048	24	84	2016
RO041	PQ052	2016-12-18	0.755644390073743	24	83	2016
RO041	PQ052	2016-12-19	0.85344124714378	24	87	2016
RO041	PQ052	2016-12-20	0.769550369804057	24	90	2016
RO041	PQ052	2016-12-21	0.912052522339603	24	93	2016
RO041	PQ052	2016-12-22	0.851907642613616	24	95	2016
RO041	PQ052	2016-12-23	0.914604501670667	24	85	2016
RO041	PQ052	2016-12-24	0.915218980302923	24	83	2016
RO041	PQ052	2016-12-25	0.890277543631012	24	85	2016
RO041	PQ052	2016-12-26	0.882034866582745	24	74	2016
RO041	PQ052	2016-12-27	0.902885853676906	13	42	2016
RO041	PQ052	2016-12-28	0.813763692605521	14	50	2016
RO041	PQ052	2016-12-29	0.812094676866632	24	82	2016
RO041	PQ052	2016-12-30	0.839957431805881	24	87	2016
RO041	PQ052	2016-12-31	0.901860579305622	24	79	2016
RO041	PQ052	2017-01-01	0.797723541013719	24	94	2017
RO041	PQ052	2017-01-02	0.902302694802617	24	88	2017
RO041	PQ052	2017-01-03	0.901177862155214	23	91	2017
RO041	PQ052	2017-01-04	0.848617996601327	23	88	2017
RO041	PQ052	2017-01-05	0.784024374996747	24	83	2017
RO041	PQ052	2017-01-06	0.878908563588447	22	75	2017
RO041	PQ052	2017-01-07	0.854376336236568	24	84	2017
RO041	PQ052	2017-01-08	0.882826405874107	22	82	2017
RO041	PQ052	2017-01-09	0.829628692163672	24	82	2017
RO041	PQ052	2017-01-10	0.828446557674809	23	77	2017
RO041	PQ052	2017-01-11	0.806306367035204	11	40	2017
RO041	PQ052	2017-01-12	0.898973353234189	24	88	2017
RO041	PQ052	2017-01-13	0.923056803476	24	87	2017
RO041	PQ052	2017-01-14	0.920780475365058	22	75	2017
RO041	PQ052	2017-01-15	0.869821074446744	24	84	2017
RO041	PQ052	2017-01-16	0.931871666995564	24	86	2017
RO041	PQ052	2017-01-17	0.944798938176632	24	90	2017
RO041	PQ052	2017-01-18	0.915337991408855	24	94	2017
RO041	PQ052	2017-01-19	0.884884683204939	24	94	2017
RO041	PQ052	2017-01-20	0.902330746662919	24	93	2017
RO041	PQ052	2017-01-21	0.904350968417318	24	73	2017
RO041	PQ052	2017-01-22	0.923679745482212	23	86	2017
RO041	PQ052	2017-01-23	0.873513854050576	24	84	2017
RO041	PQ052	2017-01-24	0.882324878524042	24	85	2017
RO041	PQ052	2017-01-25	0.874577045859584	24	84	2017
RO041	PQ052	2017-01-26	0.933535175063209	21	69	2017
RO041	PQ052	2017-01-30	0.939517529535762	24	96	2017
RO041	PQ052	2017-01-31	0.848187398367805	24	80	2017
RO041	PQ052	2017-02-01	0.950150986922554	22	76	2017
RO041	PQ052	2017-02-02	0.914717359753003	22	85	2017
RO041	PQ052	2017-02-03	0.940287496450119	24	82	2017
RO041	PQ052	2017-02-04	0.889990552726924	23	84	2017
RO041	PQ052	2017-02-05	0.92926806995635	24	88	2017
RO041	PQ052	2017-02-06	0.875611231780301	24	88	2017
RO041	PQ052	2017-02-07	0.948897246103202	24	86	2017
RO041	PQ052	2017-02-08	0.951442624506337	24	91	2017
RO041	PQ052	2017-02-09	0.964837521551802	24	95	2017
RO041	PQ052	2017-02-10	0.956099445156819	24	88	2017
RO041	PQ052	2017-02-11	0.931200817055833	23	75	2017
RO041	PQ052	2017-02-12	0.907454029283798	24	94	2017
RO041	PQ052	2017-02-13	0.885785353505469	24	91	2017
RO041	PQ052	2017-02-14	0.844930375805593	24	88	2017
RO041	PQ052	2017-02-15	0.928693703112829	24	90	2017
RO041	PQ052	2017-02-16	0.862171224766111	24	90	2017
RO041	PQ052	2017-02-17	0.929470582809646	24	92	2017
RO041	PQ052	2017-02-18	0.904760731184585	24	88	2017
RO041	PQ052	2017-02-19	0.938644972345843	24	92	2017
RO041	PQ052	2017-02-20	0.906937091937523	24	91	2017
RO041	PQ052	2017-02-21	0.875650636285606	24	87	2017
RO041	PQ052	2017-02-22	0.917646122281427	24	89	2017
RO041	PQ052	2017-02-23	0.913576255457159	24	91	2017
RO041	PQ052	2017-02-24	0.778334226776928	24	95	2017
RO041	PQ052	2017-02-25	0.919502219736151	24	91	2017
RO041	PQ052	2017-02-26	0.963022638945358	24	93	2017
RO041	PQ052	2017-02-27	0.950058012832061	24	89	2017
RO041	PQ052	2017-02-28	0.944853987081344	24	91	2017
RO041	PQ052	2017-03-01	0.943557379468952	24	92	2017
RO041	PQ052	2017-03-02	0.884362008633832	23	80	2017
RO041	PQ052	2017-03-03	0.96390976590353	24	91	2017
RO041	PQ052	2017-03-04	0.938886797647215	24	83	2017
RO041	PQ052	2017-03-05	0.919311280154092	24	83	2017
RO041	PQ052	2017-03-06	0.966183314749084	24	95	2017
RO041	PQ052	2017-03-07	0.944415741723274	24	92	2017
RO041	PQ052	2017-03-08	0.94725639517883	24	94	2017
RO041	PQ052	2017-03-09	0.951902558862476	24	88	2017
RO041	VT139	2016-11-29	0.960448753174612	24	83	2016
RO041	VT139	2016-11-30	0.960058096816639	24	85	2016
RO041	VT139	2016-12-01	0.957504359511622	23	78	2016
RO041	VT139	2016-12-02	0.947511139026496	24	79	2016
RO041	VT139	2016-12-03	0.957182973634626	23	75	2016
RO041	VT139	2016-12-04	0.952471913079827	24	84	2016
RO041	VT139	2016-12-05	0.953859698241197	22	72	2016
RO041	VT139	2016-12-06	0.95448132513991	23	79	2016
RO041	VT139	2016-12-07	0.96128823396267	24	81	2016
RO041	VT139	2016-12-08	0.963039831657275	24	87	2016
RO041	VT139	2016-12-09	0.956834486552894	24	82	2016
RO041	VT139	2016-12-10	0.965355397110491	24	74	2016
RO041	VT139	2016-12-11	0.947364916850694	24	82	2016
RO041	VT139	2016-12-12	0.964801971827674	24	74	2016
RO041	VT139	2016-12-13	0.933720307291439	24	86	2016
RO041	VT139	2016-12-14	0.937260519867276	24	74	2016
RO041	VT139	2016-12-15	0.918275583152898	24	77	2016
RO041	VT139	2016-12-16	0.949577446917658	24	89	2016
RO041	VT139	2016-12-17	0.967314225139824	24	76	2016
RO041	VT139	2016-12-18	0.963686574692207	24	79	2016
RO041	VT139	2016-12-19	0.944095756985463	24	82	2016
RO041	VT139	2016-12-20	0.947827029694326	24	89	2016
RO041	VT139	2016-12-21	0.956934208750131	24	88	2016
RO041	VT139	2016-12-22	0.94025260456805	24	89	2016
RO041	VT139	2016-12-23	0.925571295859768	24	80	2016
RO041	VT139	2016-12-24	0.92804894440502	24	79	2016
RO041	VT139	2016-12-25	0.944028808850758	24	79	2016
RO041	VT139	2016-12-26	0.963773289056608	24	74	2016
RO041	VT139	2016-12-27	0.900308943503205	24	74	2016
RO041	VT139	2016-12-28	0.899151949347074	23	77	2016
RO041	VT139	2016-12-29	0.887481732884263	24	74	2016
RO041	VT139	2016-12-30	0.95719629402828	24	75	2016
RO041	VT139	2016-12-31	0.903219497889853	24	71	2016
RO041	VT139	2017-01-01	0.911730463789608	24	88	2017
RO041	VT139	2017-01-02	0.935977091847548	24	84	2017
RO041	VT139	2017-01-03	0.932547054355297	23	88	2017
RO041	VT139	2017-01-04	0.914199326500432	23	84	2017
RO041	VT139	2017-01-05	0.904297909451011	24	80	2017
RO041	VT139	2017-01-06	0.921889957223274	23	70	2017
RO041	VT139	2017-01-07	0.95597896372926	24	78	2017
RO041	VT139	2017-01-08	0.958513101607609	22	77	2017
RO041	VT139	2017-01-09	0.912927555006842	24	80	2017
RO041	VT139	2017-01-10	0.947667720833204	24	81	2017
RO041	VT139	2017-01-11	0.925467732412415	23	77	2017
RO041	VT139	2017-01-12	0.938229132215234	24	83	2017
RO041	VT139	2017-01-13	0.964490117788075	24	78	2017
RO041	VT139	2017-01-14	0.952700885891914	22	76	2017
RO041	VT139	2017-01-15	0.972324667006267	24	82	2017
RO041	VT139	2017-01-16	0.960181790290364	24	79	2017
RO041	VT139	2017-01-17	0.966771971563319	24	86	2017
RO041	VT139	2017-01-18	0.963477303770086	24	88	2017
RO041	VT139	2017-01-19	0.928110466206294	24	90	2017
RO041	VT139	2017-01-20	0.952795778504708	24	86	2017
RO041	VT139	2017-01-21	0.945969394008112	23	71	2017
RO041	VT139	2017-01-22	0.957782743453245	23	80	2017
RO041	VT139	2017-01-23	0.956384964373443	24	83	2017
RO041	VT139	2017-01-24	0.954369838842852	24	85	2017
RO041	VT139	2017-01-25	0.957617575586829	24	81	2017
RO041	VT139	2017-01-26	0.947673906809874	24	79	2017
RO041	VT139	2017-01-27	0.964074058118583	23	84	2017
RO041	VT139	2017-01-28	0.94179826492783	24	83	2017
RO041	VT139	2017-01-29	0.953993180313711	24	83	2017
RO041	VT139	2017-01-30	0.963034748364413	24	93	2017
RO041	VT139	2017-01-31	0.946398673411285	24	86	2017
RO041	VT139	2017-02-01	0.95367317031824	22	70	2017
RO041	VT139	2017-02-02	0.975392108462098	22	78	2017
RO041	VT139	2017-02-03	0.960362937460767	24	80	2017
RO041	VT139	2017-02-04	0.945366416474102	23	80	2017
RO041	VT139	2017-02-05	0.970550094060373	23	79	2017
RO041	VT139	2017-02-06	0.931461940739068	24	77	2017
RO041	VT139	2017-02-07	0.947780667074533	24	82	2017
RO041	VT139	2017-02-08	0.95586457124898	24	86	2017
RO041	VT139	2017-02-09	0.939581886447408	24	92	2017
RO041	VT139	2017-02-10	0.943332567981302	23	75	2017
RO041	VT139	2017-02-11	0.947137412295549	23	72	2017
RO041	VT139	2017-02-12	0.936695499251437	24	92	2017
RO041	VT139	2017-02-13	0.955392049890698	24	84	2017
RO041	VT139	2017-02-14	0.938484805823834	23	79	2017
RO041	VT139	2017-02-15	0.955478937130617	24	89	2017
RO041	VT139	2017-02-16	0.90730048114588	24	86	2017
RO041	VT139	2017-02-17	0.958776466818623	24	89	2017
RO041	VT139	2017-02-18	0.96620822932501	24	82	2017
RO041	VT139	2017-02-19	0.961469643817766	24	88	2017
RO041	VT139	2017-02-20	0.930503885767534	24	87	2017
RO041	VT139	2017-02-21	0.914150641148121	24	83	2017
RO041	VT139	2017-02-22	0.970246245647937	24	84	2017
RO041	VT139	2017-02-23	0.947844386509405	24	87	2017
RO041	VT139	2017-02-24	0.916726829088664	24	94	2017
RO041	VT139	2017-02-25	0.972317409684423	24	87	2017
RO041	VT139	2017-02-26	0.981989132286236	24	87	2017
RO041	VT139	2017-02-27	0.965075030250556	24	86	2017
RO041	VT139	2017-02-28	0.972440898213931	24	88	2017
RO041	VT139	2017-03-01	0.982116497590017	24	85	2017
RO041	VT139	2017-03-02	0.940989892776869	23	78	2017
RO041	VT139	2017-03-03	0.968983646341184	24	89	2017
RO041	VT139	2017-03-04	0.928259616988876	24	80	2017
RO041	VT139	2017-03-05	0.957232042700923	24	81	2017
RO041	VT139	2017-03-06	0.972539040698361	24	90	2017
RO041	VT139	2017-03-07	0.963914893593287	24	91	2017
RO041	VT139	2017-03-08	0.973583599454043	24	88	2017
RO041	VT139	2017-03-09	0.962693463735796	24	85	2017
GM037	VT139	2018-11-16	0.572274108830524	10	33	2018
GM037	VT139	2018-11-17	0.882620858671864	21	74	2018
GM037	VT139	2018-11-18	0.897456794311548	16	55	2018
GM037	VT139	2018-11-19	0.887279955784182	18	66	2018
GM037	VT139	2018-11-20	0.946183827550314	24	84	2018
GM037	VT139	2018-11-21	0.921032443220656	24	91	2018
GM037	VT139	2018-11-22	0.936651548858305	24	94	2018
GM037	VT139	2018-11-23	0.870341026842788	24	86	2018
GM037	VT139	2018-11-24	0.908469223417925	24	88	2018
GM037	VT139	2018-11-25	0.93778694280884	24	90	2018
GM037	VT139	2018-11-26	0.933208442701656	24	89	2018
GM037	VT139	2018-11-27	0.944729297872761	24	88	2018
GM037	VT139	2018-11-28	0.890399861204212	22	70	2018
GM037	VT139	2018-11-29	0.896609558980831	15	43	2018
GM037	VT139	2018-11-30	0.922704080574182	16	55	2018
GM037	VT139	2018-12-01	0.929121652343075	20	59	2018
GM037	VT139	2018-12-02	0.922433826258622	21	66	2018
GM037	VT139	2018-12-03	0.917697883638617	24	80	2018
GM037	VT139	2018-12-04	0.949872410675751	24	70	2018
GM037	VT139	2018-12-05	0.883771308055239	24	68	2018
GM037	VT139	2018-12-06	0.945735439260388	24	68	2018
GM037	VT139	2018-12-07	0.964256089941616	24	71	2018
GM037	VT139	2018-12-08	0.900822870640424	24	75	2018
GM037	VT139	2018-12-09	0.896967576206599	24	72	2018
